id,source,ok,latency_seconds,prompt_tokens,output_tokens,parsed_label,error
138,attack_clean,True,0.949032,4714,6,Attack,
139,attack_clean,True,1.308076,6468,6,Attack,
140,attack_clean,True,0.786507,3609,6,Attack,
141,attack_clean,True,0.900439,4294,6,Attack,
142,attack_clean,True,1.322907,6562,6,Attack,
143,attack_clean,True,1.581616,7785,6,Attack,
144,attack_clean,True,1.086983,5356,6,Attack,
145,attack_clean,True,1.499318,7422,6,Attack,
146,attack_clean,True,1.260502,6198,6,Attack,
147,attack_clean,True,1.01906,4992,6,Attack,
148,attack_clean,True,0.95138,4572,6,Attack,
149,attack_clean,True,1.147514,5625,6,Attack,
150,attack_clean,True,1.147701,5631,6,Attack,
151,attack_clean,True,1.170311,5751,6,Attack,
152,attack_clean,True,0.922187,4431,6,Attack,
153,attack_clean,True,1.27966,6336,6,Attack,
154,attack_clean,True,1.312326,6504,6,Attack,
155,attack_clean,True,1.206626,5959,6,Attack,
156,attack_clean,True,1.107687,5458,6,Attack,
157,attack_clean,True,1.053958,5121,6,Attack,
158,attack_clean,True,0.931219,4476,6,Attack,
159,attack_clean,True,0.941728,4507,6,Attack,
160,attack_clean,True,0.921924,4382,6,Attack,
161,attack_clean,True,1.224522,6109,6,Attack,
162,attack_clean,True,1.204042,5923,6,Attack,
163,attack_clean,True,1.306021,6410,6,Attack,
165,attack_clean,True,0.880761,4152,6,Attack,
166,attack_clean,True,0.9415,4488,6,Attack,
167,attack_clean,True,0.951596,4656,6,Attack,
168,attack_clean,True,1.264286,6214,6,Attack,
169,attack_clean,True,1.692692,8250,6,Attack,
170,attack_clean,True,0.896746,4227,6,Attack,
171,attack_clean,True,1.222023,6076,6,Attack,
172,attack_clean,True,1.453625,7167,6,Attack,
173,attack_clean,True,1.504417,7523,6,Attack,
174,attack_clean,True,1.016903,4914,6,Attack,
175,attack_clean,True,1.023396,4985,6,Attack,
176,attack_clean,True,1.167288,5740,6,Attack,
177,attack_clean,True,1.082304,5267,6,Attack,
178,attack_clean,True,0.997826,4863,6,Attack,
179,attack_clean,True,0.877641,4157,6,Attack,
180,attack_clean,True,0.950057,4639,6,Attack,
181,attack_clean,True,1.360599,6769,6,Attack,
182,attack_clean,True,1.776901,8735,6,Attack,
183,attack_clean,True,0.918823,4380,6,Attack,
184,attack_clean,True,0.947415,4675,6,Attack,
185,attack_clean,True,1.220446,6083,6,Attack,
186,attack_clean,True,1.03158,5001,6,Attack,
187,attack_clean,True,1.210283,6008,6,Attack,
188,attack_clean,True,1.347738,6670,6,Attack,
189,attack_clean,True,0.922837,4392,6,Attack,
190,attack_clean,True,1.492705,7323,6,Attack,
191,attack_clean,True,0.957132,4609,6,Attack,
192,attack_clean,True,1.163872,5700,6,Attack,
193,attack_clean,True,1.181763,5845,6,Attack,
194,attack_clean,True,1.357418,6764,6,Attack,
195,attack_clean,True,0.923419,4435,6,Attack,
196,attack_clean,True,0.933865,4495,6,Attack,
197,attack_clean,True,1.158423,5710,6,Attack,
198,attack_clean,True,1.176576,5790,6,Attack,
199,attack_clean,True,1.257778,6154,6,Attack,
200,attack_clean,True,1.134032,5505,6,Attack,
201,attack_clean,True,1.370434,6891,6,Attack,
202,attack_clean,True,0.965687,4704,6,Attack,
203,attack_clean,True,1.263432,6196,6,Attack,
204,attack_clean,True,1.243986,5876,8,Non-Attack,
205,attack_clean,True,0.82401,3900,6,Attack,
206,attack_clean,True,0.924057,4446,6,Attack,
207,attack_clean,True,0.954316,4584,6,Attack,
208,attack_clean,True,1.865748,9203,6,Attack,
209,attack_clean,True,1.45998,7199,6,Attack,
210,attack_clean,True,1.171189,5757,6,Attack,
211,attack_clean,True,1.10419,5387,6,Attack,
212,attack_clean,True,1.20319,5926,6,Attack,
213,attack_clean,True,0.935505,4555,6,Attack,
214,attack_clean,True,1.164974,5711,6,Attack,
215,attack_clean,True,1.204283,5947,6,Attack,
216,attack_clean,True,1.646769,8148,6,Attack,
217,attack_clean,True,0.878829,4135,6,Attack,
218,attack_clean,True,1.107596,5492,6,Attack,
219,attack_clean,True,0.704859,3247,6,Attack,
220,attack_clean,True,0.935918,4534,6,Attack,
221,attack_clean,True,1.164834,5717,6,Attack,
222,attack_clean,True,1.299857,6403,6,Attack,
223,attack_clean,True,0.957222,4701,6,Attack,
224,attack_clean,True,0.770591,3528,6,Attack,
225,attack_clean,True,1.084803,5373,6,Attack,
226,attack_clean,True,1.136566,5551,6,Attack,
227,attack_clean,True,1.649948,8146,6,Attack,
228,attack_clean,True,0.467954,1864,6,Attack,
229,attack_clean,True,1.359022,6753,6,Attack,
230,attack_clean,True,1.202965,5942,6,Attack,
231,attack_clean,True,0.993243,4774,6,Attack,
232,attack_clean,True,1.038545,5091,6,Attack,
233,attack_clean,True,0.876701,4119,6,Attack,
234,attack_clean,True,1.06651,5243,6,Attack,
235,attack_clean,True,1.266471,6222,6,Attack,
236,attack_clean,True,0.992982,4769,6,Attack,
237,attack_clean,True,0.957223,4637,6,Attack,
238,attack_clean,True,1.371364,6850,6,Attack,
239,attack_clean,True,1.26616,6248,6,Attack,
240,attack_clean,True,1.024772,4970,6,Attack,
241,attack_clean,True,1.184501,5838,6,Attack,
242,attack_clean,True,0.70709,3269,6,Attack,
243,attack_clean,True,1.428255,7015,6,Attack,
244,attack_clean,True,0.999209,4838,6,Attack,
245,attack_clean,True,0.962657,4667,6,Attack,
246,attack_clean,True,0.939185,4506,6,Attack,
247,attack_clean,True,0.878385,4151,6,Attack,
248,attack_clean,True,1.358802,6723,6,Attack,
249,attack_clean,True,1.080167,5294,6,Attack,
250,attack_clean,True,0.803009,3760,6,Attack,
251,fp_clean,True,1.078041,5257,6,Attack,
252,fp_clean,True,1.497689,7439,6,Attack,
253,fp_clean,True,1.361338,6815,6,Attack,
254,fp_clean,True,0.951728,4617,6,Attack,
255,fp_clean,True,1.358838,6769,6,Attack,
256,fp_clean,True,1.756886,8307,8,Non-Attack,
257,fp_clean,True,1.631477,7976,6,Attack,
258,fp_clean,True,0.94286,4530,6,Attack,
259,fp_clean,True,0.840768,4089,6,Attack,
260,fp_clean,True,0.840806,3985,6,Attack,
261,fp_clean,True,1.059183,5152,6,Attack,
262,fp_clean,True,1.42191,7009,6,Attack,
264,fp_clean,True,1.415415,6948,6,Attack,
265,fp_clean,True,1.040577,5078,6,Attack,
266,fp_clean,True,1.338496,6308,8,Non-Attack,
267,fp_clean,True,1.459252,7183,6,Attack,
268,fp_clean,True,1.133217,5515,6,Attack,
269,fp_clean,True,1.106191,5419,6,Attack,
270,fp_clean,True,1.493336,7375,6,Attack,
271,fp_clean,True,1.041544,5102,6,Attack,
272,fp_clean,True,1.036009,5036,6,Attack,
273,fp_clean,True,0.826507,3968,6,Attack,
274,fp_clean,True,1.263505,6212,6,Attack,
275,fp_clean,True,1.208556,5979,6,Attack,
276,fp_clean,True,1.062518,5220,6,Attack,
277,fp_clean,True,1.639803,8095,6,Attack,
278,fp_clean,True,1.556275,7675,6,Attack,
279,fp_clean,True,1.503556,7503,6,Attack,
280,fp_clean,True,1.205307,5986,6,Attack,
281,fp_clean,True,1.019204,4957,6,Attack,
282,fp_clean,True,0.919731,4362,6,Attack,
283,fp_clean,True,1.07141,5242,6,Attack,
284,fp_clean,True,1.688309,8213,6,Attack,
285,fp_clean,True,1.081803,5270,6,Attack,
286,fp_clean,True,1.10295,5383,6,Attack,
287,fp_clean,True,1.288132,6395,6,Attack,
288,fp_clean,True,1.06378,5203,6,Attack,
289,fp_clean,True,0.898546,4281,6,Attack,
290,fp_clean,True,1.085463,5324,6,Attack,
291,fp_clean,True,1.894203,9289,6,Attack,
292,fp_clean,True,1.762295,8689,6,Attack,
293,fp_clean,True,1.373113,6846,6,Attack,
294,fp_clean,True,1.771874,8603,6,Attack,
295,fp_clean,True,1.077895,5272,6,Attack,
296,fp_clean,True,1.493245,7324,6,Attack,
297,fp_clean,True,1.59428,7822,6,Attack,
298,fp_clean,True,1.507688,7519,6,Attack,
299,fp_clean,True,1.166486,5409,8,Non-Attack,
300,fp_clean,True,1.567431,7548,8,Non-Attack,
301,fp_clean,True,1.015595,4907,6,Attack,
302,fp_clean,True,1.279757,6278,6,Attack,
303,fp_clean,True,0.898329,4285,6,Attack,
304,fp_clean,True,1.088267,5347,6,Attack,
305,fp_clean,True,1.179317,5778,6,Attack,
306,fp_clean,True,1.080034,5253,6,Attack,
307,fp_clean,True,1.305563,6451,6,Attack,
308,fp_clean,True,1.441931,7093,6,Attack,
309,fp_clean,True,0.787905,3650,6,Attack,
310,fp_clean,True,1.975695,9646,6,Attack,
311,fp_clean,True,1.416369,6942,6,Attack,
312,fp_clean,True,1.066956,5232,6,Attack,
313,fp_clean,True,1.35585,6729,6,Attack,
314,fp_clean,True,0.955211,4607,6,Attack,
315,fp_clean,True,1.604249,7884,6,Attack,
316,fp_clean,True,1.303259,6423,6,Attack,
317,fp_clean,True,1.323197,6557,6,Attack,
318,fp_clean,True,1.324506,6567,6,Attack,
319,fp_clean,True,1.313385,6523,6,Attack,
320,fp_clean,True,0.84202,4080,6,Attack,
321,fp_clean,True,0.766817,3526,6,Attack,
322,fp_clean,True,1.444995,7146,6,Attack,
323,fp_clean,True,1.264011,6215,6,Attack,
324,fp_clean,True,1.630185,7992,6,Attack,
325,fp_clean,True,0.821785,3884,6,Attack,
326,fp_clean,True,1.45861,7171,6,Attack,
327,fp_clean,True,0.688309,3106,6,Attack,
328,fp_clean,True,1.136322,5557,6,Attack,
329,fp_clean,True,1.177712,5789,6,Attack,
330,fp_clean,True,1.282011,6383,6,Attack,
332,fp_clean,True,1.329302,6604,6,Attack,
333,fp_clean,True,1.305948,6447,6,Attack,
334,fp_clean,True,1.225578,6102,6,Attack,
335,fp_clean,True,1.285447,6331,6,Attack,
336,fp_clean,True,1.55094,7579,6,Attack,
337,fp_clean,True,1.447708,7130,6,Attack,
338,fp_clean,True,1.143196,5562,6,Attack,
339,fp_clean,True,1.279607,6313,6,Attack,
340,fp_clean,True,0.934058,4466,6,Attack,
341,fp_clean,True,1.168122,5447,8,Non-Attack,
342,fp_clean,True,1.754346,8510,6,Attack,
343,fp_clean,True,1.308696,6479,6,Attack,
344,fp_clean,True,0.9924,4788,6,Attack,
345,fp_clean,True,0.792321,3699,6,Attack,
346,fp_clean,True,0.819264,3854,6,Attack,
347,fp_clean,True,1.204844,5967,6,Attack,
348,fp_clean,True,1.508198,7529,6,Attack,
349,fp_clean,True,0.990701,4741,6,Attack,
350,fp_clean,True,1.061805,5159,6,Attack,
351,fp_clean,True,1.326459,6601,6,Attack,
352,fp_clean,True,0.901552,4337,6,Attack,
353,fp_clean,True,0.803665,3755,6,Attack,
354,fp_clean,True,1.328674,6610,6,Attack,
355,fp_clean,True,1.322112,6540,6,Attack,
356,fp_clean,True,1.060554,5163,6,Attack,
357,fp_clean,True,0.704621,3240,6,Attack,
358,fp_clean,True,0.724513,3389,6,Attack,
359,fp_clean,True,1.305497,6457,6,Attack,
360,fp_clean,True,0.99176,4843,6,Attack,
361,fp_clean,True,1.784257,8802,6,Attack,
362,fp_clean,True,1.505253,7547,6,Attack,
363,fp_clean,True,1.111663,5462,6,Attack,
364,fp_clean,True,1.065291,5194,6,Attack,
365,fp_clean,True,1.594524,7811,6,Attack,
366,fp_clean,True,1.163705,5672,6,Attack,
367,fp_clean,True,1.977103,9710,6,Attack,
368,fp_clean,True,0.955312,4635,6,Attack,
369,fp_clean,True,1.629172,7996,6,Attack,
370,fp_clean,True,1.55619,7680,6,Attack,
371,fp_clean,True,0.839077,3986,6,Attack,
372,fp_clean,True,1.969636,9628,6,Attack,
373,fp_clean,True,1.088917,5016,8,Non-Attack,
374,fp_clean,True,1.305373,6430,6,Attack,
375,fp_clean,True,0.937133,4526,6,Attack,
376,fp_clean,True,1.178362,5764,6,Attack,
377,fp_clean,True,1.207469,5953,6,Attack,
378,fp_clean,True,1.224578,6075,6,Attack,
379,fp_clean,True,1.910952,9403,6,Attack,
380,fp_clean,True,1.499473,7104,8,Non-Attack,
381,fp_clean,True,1.475638,7246,6,Attack,
382,fp_clean,True,1.69602,8254,6,Attack,
383,fp_clean,True,1.442345,7057,6,Attack,
384,fp_clean,True,0.939826,4529,6,Attack,
385,fp_clean,True,1.323795,6559,6,Attack,
386,fp_clean,True,0.829232,3955,6,Attack,
387,fp_clean,True,1.361242,6807,6,Attack,
388,fp_clean,True,1.062717,5152,6,Attack,
389,fp_clean,True,1.307108,6478,6,Attack,
390,fp_clean,True,0.955168,4272,8,Non-Attack,
391,fp_clean,True,1.066853,5240,6,Attack,
392,fp_clean,True,1.179271,5798,6,Attack,
393,fp_clean,True,1.114022,5433,6,Attack,
394,fp_clean,True,1.312051,6522,6,Attack,
395,fp_clean,True,1.502194,7456,6,Attack,
396,fp_clean,True,1.381748,6581,8,Non-Attack,
397,fp_clean,True,1.105213,5389,6,Attack,
398,fp_clean,True,1.075803,5252,6,Attack,
399,fp_clean,True,1.57577,7718,6,Attack,
400,fp_clean,True,1.550993,7581,6,Attack,
401,fp_clean,True,1.430644,6872,8,Non-Attack,
402,fp_clean,True,1.30397,6429,6,Attack,
403,fp_clean,True,1.184936,5824,6,Attack,
404,fp_clean,True,1.139336,5617,6,Attack,
405,fp_clean,True,1.573866,7702,6,Attack,
406,fp_clean,True,0.90041,4263,6,Attack,
407,fp_clean,True,1.60179,7852,6,Attack,
408,fp_clean,True,1.429896,7026,6,Attack,
409,fp_clean,True,1.858463,9160,6,Attack,
410,fp_clean,True,1.084317,5369,6,Attack,
411,fp_clean,True,1.039397,5120,6,Attack,
412,fp_clean,True,1.002795,4841,6,Attack,
413,fp_clean,True,0.927169,4477,6,Attack,
414,fp_clean,True,1.062575,5161,6,Attack,
415,fp_clean,True,1.303908,6448,6,Attack,
416,fp_clean,True,1.79684,8914,6,Attack,
417,fp_clean,True,1.226983,6141,6,Attack,
418,fp_clean,True,1.2792,6299,6,Attack,
419,fp_clean,True,1.41883,6963,6,Attack,
420,fp_clean,True,1.686187,8252,6,Attack,
421,fp_clean,True,0.723554,3347,6,Attack,
422,fp_clean,True,1.058052,5157,6,Attack,
423,fp_clean,True,1.368657,6841,6,Attack,
424,fp_clean,True,1.204118,5933,6,Attack,
425,fp_clean,True,1.225849,6124,6,Attack,
426,fp_clean,True,1.065388,5233,6,Attack,
427,fp_clean,True,1.278318,6274,6,Attack,
428,fp_clean,True,0.991003,4772,6,Attack,
429,fp_clean,True,0.898137,4280,6,Attack,
430,fp_clean,True,1.549023,7618,6,Attack,
431,fp_clean,True,1.14367,5615,6,Attack,
432,fp_clean,True,1.285687,6348,6,Attack,
433,fp_clean,True,1.064833,5239,6,Attack,
434,fp_clean,True,1.01524,4869,6,Attack,
435,fp_clean,True,1.407378,6920,6,Attack,
436,fp_clean,True,1.492197,7305,6,Attack,
437,fp_clean,True,1.305043,6457,6,Attack,
438,fp_clean,True,1.06691,5231,6,Attack,
439,fp_clean,True,1.628693,7949,6,Attack,
440,fp_clean,True,1.439641,6910,8,Non-Attack,
441,fp_clean,True,1.309398,6502,6,Attack,
442,fp_clean,True,0.996102,4854,6,Attack,
443,fp_clean,True,1.326808,6604,6,Attack,
444,fp_clean,True,0.819269,3864,6,Attack,
445,fp_clean,True,1.169642,5753,6,Attack,
446,fp_clean,True,1.419687,7009,6,Attack,
447,fp_clean,True,1.18068,5850,6,Attack,
448,fp_clean,True,1.285551,6353,6,Attack,
449,fp_clean,True,1.019389,4937,6,Attack,
450,fp_clean,True,1.202123,5901,6,Attack,
451,fp_clean,True,1.415097,6957,6,Attack,
452,fp_clean,True,1.358121,6749,6,Attack,
453,fp_clean,True,1.218743,6052,6,Attack,
454,fp_clean,True,1.210945,5988,6,Attack,
455,fp_clean,True,1.268328,6264,6,Attack,
456,fp_clean,True,0.95306,4683,6,Attack,
457,fp_clean,True,1.278277,6275,6,Attack,
458,fp_clean,True,1.473502,7242,6,Attack,
459,fp_clean,True,1.693343,8306,6,Attack,
460,fp_clean,True,0.946858,4551,6,Attack,
461,fp_clean,True,1.418032,6993,6,Attack,
462,fp_clean,True,1.223354,6086,6,Attack,
463,fp_clean,True,1.439191,7065,6,Attack,
464,fp_clean,True,1.139979,5631,6,Attack,
465,fp_clean,True,1.034488,5026,6,Attack,
466,fp_clean,True,1.491345,7314,6,Attack,
467,fp_clean,True,1.303821,6424,6,Attack,
468,fp_clean,True,1.577117,7691,6,Attack,
469,fp_clean,True,1.103911,5379,6,Attack,
470,fp_clean,True,1.305631,6403,6,Attack,
471,fp_clean,True,1.308012,6461,6,Attack,
472,fp_clean,True,1.460308,7178,6,Attack,
473,fp_clean,True,0.928311,4454,6,Attack,
474,fp_clean,True,0.956986,4693,6,Attack,
475,fp_clean,True,1.220824,6025,6,Attack,
476,fp_clean,True,1.169578,5735,6,Attack,
477,fp_clean,True,0.991318,4796,6,Attack,
478,fp_clean,True,1.061216,5174,6,Attack,
479,fp_clean,True,1.309293,6479,6,Attack,
480,fp_clean,True,2.006646,9788,6,Attack,
481,fp_clean,True,0.985705,4739,6,Attack,
482,fp_clean,True,1.448491,7153,6,Attack,
483,fp_clean,True,1.174575,5762,6,Attack,
484,fp_clean,True,1.312403,6512,6,Attack,
485,fp_clean,True,1.185933,5867,6,Attack,
486,fp_clean,True,0.838083,3969,6,Attack,
487,fp_clean,True,1.080981,5319,6,Attack,
488,fp_clean,True,1.286719,6375,6,Attack,
489,fp_clean,True,0.956172,4613,6,Attack,
490,fp_clean,True,1.352871,6685,6,Attack,
491,fp_clean,True,1.30944,6477,6,Attack,
492,fp_clean,True,1.429709,7029,6,Attack,
493,fp_clean,True,1.033311,5029,6,Attack,
494,fp_clean,True,1.772721,8655,6,Attack,
495,fp_clean,True,1.283219,6343,6,Attack,
496,fp_clean,True,1.170613,5750,6,Attack,
497,fp_clean,True,1.079954,5264,6,Attack,
498,fp_clean,True,1.142311,5592,6,Attack,
499,fp_clean,True,2.004255,9789,6,Attack,
500,fp_clean,True,0.879824,4161,6,Attack,
