id,source,ok,latency_seconds,prompt_tokens,output_tokens,parsed_label,error
311,fp_clean,True,1.369182,2592,6,Attack,
312,fp_clean,True,0.719734,1025,6,Attack,
313,fp_clean,True,1.214647,2259,6,Attack,
314,fp_clean,True,0.953609,1591,6,Attack,
315,fp_clean,True,1.570217,3119,6,Attack,
316,fp_clean,True,1.458236,2869,6,Attack,
317,fp_clean,True,1.089811,2041,6,Attack,
318,fp_clean,True,1.439934,2736,6,Attack,
319,fp_clean,True,0.899457,1518,6,Attack,
320,fp_clean,True,0.61759,776,6,Attack,
321,fp_clean,True,0.953655,1590,6,Attack,
322,fp_clean,True,1.066657,1939,6,Attack,
323,fp_clean,True,1.205777,2209,6,Attack,
324,fp_clean,True,0.675917,976,6,Attack,
325,fp_clean,True,0.704986,1024,6,Attack,
326,fp_clean,True,1.466298,2883,6,Attack,
327,fp_clean,True,0.840701,1326,6,Attack,
328,fp_clean,True,1.060956,1925,6,Attack,
329,fp_clean,True,0.949096,1576,6,Attack,
330,fp_clean,True,1.189107,2200,6,Attack,
332,fp_clean,True,1.456858,2851,6,Attack,
333,fp_clean,True,1.069859,1968,6,Attack,
334,fp_clean,True,1.038855,1817,6,Attack,
335,fp_clean,True,1.315254,2546,6,Attack,
336,fp_clean,True,1.062002,1936,6,Attack,
337,fp_clean,True,1.309271,2527,6,Attack,
338,fp_clean,True,1.569996,3081,6,Attack,
339,fp_clean,True,1.568898,3100,6,Attack,
340,fp_clean,True,0.666346,913,6,Attack,
341,fp_clean,True,0.586018,733,6,Attack,
342,fp_clean,True,1.216101,2266,6,Attack,
343,fp_clean,True,1.219863,2271,6,Attack,
344,fp_clean,True,1.025737,1778,6,Attack,
345,fp_clean,True,0.876808,1429,6,Attack,
346,fp_clean,True,0.776102,1198,6,Attack,
347,fp_clean,True,1.027618,1782,6,Attack,
348,fp_clean,True,1.053095,1885,6,Attack,
349,fp_clean,True,1.021142,1764,6,Attack,
350,fp_clean,True,1.179538,2156,6,Attack,
351,fp_clean,True,1.057203,1917,6,Attack,
352,fp_clean,True,0.779527,1198,6,Attack,
353,fp_clean,True,0.771913,1173,6,Attack,
354,fp_clean,True,1.001802,1688,6,Attack,
355,fp_clean,True,1.174218,2149,6,Attack,
356,fp_clean,True,1.062372,1937,6,Attack,
357,fp_clean,True,0.733031,1086,6,Attack,
358,fp_clean,True,0.875442,1420,6,Attack,
359,fp_clean,True,1.480109,2915,6,Attack,
360,fp_clean,True,0.748487,1141,6,Attack,
361,fp_clean,True,1.049118,1867,6,Attack,
362,fp_clean,True,0.836481,1311,6,Attack,
363,fp_clean,True,0.633594,862,6,Attack,
364,fp_clean,True,0.641719,880,6,Attack,
365,fp_clean,True,1.572778,3297,6,Attack,
366,fp_clean,True,1.163968,2101,6,Attack,
367,fp_clean,True,1.15849,2087,6,Attack,
368,fp_clean,True,0.785723,1218,6,Attack,
369,fp_clean,True,1.060236,1951,6,Attack,
370,fp_clean,True,1.2973,2435,6,Attack,
371,fp_clean,True,0.863194,1370,6,Attack,
372,fp_clean,True,1.175822,2151,6,Attack,
373,fp_clean,True,0.529229,607,6,Attack,
374,fp_clean,True,1.223722,2300,6,Attack,
375,fp_clean,True,0.729561,1068,6,Attack,
376,fp_clean,True,1.063343,1930,6,Attack,
377,fp_clean,True,1.378217,2625,6,Attack,
378,fp_clean,True,1.153094,2057,6,Attack,
379,fp_clean,True,1.475265,2948,6,Attack,
380,fp_clean,True,0.936656,1568,6,Attack,
381,fp_clean,True,1.042521,1825,6,Attack,
382,fp_clean,True,1.056451,1889,6,Attack,
383,fp_clean,True,1.05648,1906,6,Attack,
384,fp_clean,True,1.165295,2109,6,Attack,
385,fp_clean,True,0.839661,1327,6,Attack,
386,fp_clean,True,0.951148,1580,6,Attack,
387,fp_clean,True,1.007006,1717,6,Attack,
388,fp_clean,True,0.894316,1495,6,Attack,
389,fp_clean,True,1.079353,1986,6,Attack,
390,fp_clean,True,0.909533,1533,6,Attack,
391,fp_clean,True,0.963954,1658,6,Attack,
392,fp_clean,True,1.043876,1843,6,Attack,
393,fp_clean,True,0.767518,1154,6,Attack,
394,fp_clean,True,0.831729,1302,6,Attack,
395,fp_clean,True,1.179353,2174,6,Attack,
396,fp_clean,True,1.168422,2122,6,Attack,
397,fp_clean,True,1.065043,1937,6,Attack,
398,fp_clean,True,1.20062,2194,6,Attack,
399,fp_clean,True,1.543426,3071,6,Attack,
400,fp_clean,True,0.935388,1567,6,Attack,
401,fp_clean,True,0.751142,875,8,Non-Attack,
402,fp_clean,True,1.006968,1791,6,Attack,
403,fp_clean,True,1.040598,1819,6,Attack,
404,fp_clean,True,0.627862,830,6,Attack,
405,fp_clean,True,1.583316,3245,6,Attack,
406,fp_clean,True,0.625298,811,6,Attack,
407,fp_clean,True,1.561551,3106,6,Attack,
408,fp_clean,True,1.85239,3812,6,Attack,
409,fp_clean,True,1.318355,2558,6,Attack,
410,fp_clean,True,1.039549,1820,6,Attack,
411,fp_clean,True,0.892322,1485,6,Attack,
412,fp_clean,True,1.040461,1825,6,Attack,
413,fp_clean,True,1.048462,1865,6,Attack,
414,fp_clean,True,1.045111,1873,6,Attack,
415,fp_clean,True,1.06704,2014,6,Attack,
416,fp_clean,True,1.050359,1870,6,Attack,
417,fp_clean,True,1.2188,2249,6,Attack,
418,fp_clean,True,0.628075,830,6,Attack,
419,fp_clean,True,1.566055,3182,6,Attack,
420,fp_clean,True,1.178515,2154,6,Attack,
421,fp_clean,True,0.952833,1580,6,Attack,
422,fp_clean,True,1.367819,2662,6,Attack,
423,fp_clean,True,1.31075,2511,6,Attack,
424,fp_clean,True,1.005615,1711,6,Attack,
425,fp_clean,True,0.779416,1197,6,Attack,
426,fp_clean,True,1.07449,1971,6,Attack,
427,fp_clean,True,0.78598,1233,6,Attack,
428,fp_clean,True,0.952617,1600,6,Attack,
429,fp_clean,True,0.959245,1615,6,Attack,
430,fp_clean,True,1.134858,2069,6,Attack,
431,fp_clean,True,1.01357,1741,6,Attack,
432,fp_clean,True,1.635972,3336,6,Attack,
433,fp_clean,True,1.210724,2232,6,Attack,
434,fp_clean,True,0.67132,960,6,Attack,
435,fp_clean,True,1.427011,2709,6,Attack,
436,fp_clean,True,1.516789,3003,6,Attack,
437,fp_clean,True,1.253,2338,6,Attack,
438,fp_clean,True,0.740871,1106,6,Attack,
439,fp_clean,True,1.052545,1871,6,Attack,
440,fp_clean,True,0.582944,731,6,Attack,
441,fp_clean,True,1.387919,2660,6,Attack,
442,fp_clean,True,0.665663,934,6,Attack,
443,fp_clean,True,1.056269,1884,6,Attack,
444,fp_clean,True,0.580479,705,6,Attack,
445,fp_clean,True,0.779877,1198,6,Attack,
446,fp_clean,True,1.025208,1819,6,Attack,
447,fp_clean,True,1.060582,1904,6,Attack,
448,fp_clean,True,1.259815,2399,6,Attack,
449,fp_clean,True,1.034505,1796,6,Attack,
450,fp_clean,True,1.014948,1786,6,Attack,
451,fp_clean,True,0.929459,1544,6,Attack,
452,fp_clean,True,0.927562,1569,6,Attack,
453,fp_clean,True,0.630812,848,6,Attack,
454,fp_clean,True,1.517123,2989,6,Attack,
455,fp_clean,True,1.055941,1888,6,Attack,
456,fp_clean,True,0.592407,767,6,Attack,
457,fp_clean,True,1.426101,2702,6,Attack,
458,fp_clean,True,1.353455,2567,6,Attack,
459,fp_clean,True,1.390258,2686,6,Attack,
460,fp_clean,True,1.251515,2346,6,Attack,
461,fp_clean,True,1.461581,2892,6,Attack,
462,fp_clean,True,0.667402,918,6,Attack,
463,fp_clean,True,1.313792,2538,6,Attack,
464,fp_clean,True,1.271956,2420,6,Attack,
465,fp_clean,True,0.92851,1540,6,Attack,
466,fp_clean,True,1.06419,1938,6,Attack,
467,fp_clean,True,0.770679,1163,6,Attack,
468,fp_clean,True,1.370737,2603,6,Attack,
469,fp_clean,True,1.010837,1788,6,Attack,
470,fp_clean,True,1.221482,2293,6,Attack,
471,fp_clean,True,0.875911,1420,6,Attack,
472,fp_clean,True,0.953,1619,6,Attack,
473,fp_clean,True,0.644262,882,6,Attack,
474,fp_clean,True,1.081665,2012,6,Attack,
475,fp_clean,True,1.566239,3082,6,Attack,
476,fp_clean,True,1.045362,1848,6,Attack,
477,fp_clean,True,0.779638,1206,6,Attack,
478,fp_clean,True,0.873397,1412,6,Attack,
479,fp_clean,True,1.512116,2993,6,Attack,
480,fp_clean,True,1.455885,2831,6,Attack,
481,fp_clean,True,1.003522,1708,6,Attack,
482,fp_clean,True,1.062803,1929,6,Attack,
483,fp_clean,True,1.296722,2448,6,Attack,
484,fp_clean,True,0.900501,1518,6,Attack,
485,fp_clean,True,0.75021,1149,6,Attack,
486,fp_clean,True,1.082698,2009,6,Attack,
487,fp_clean,True,1.152283,2138,6,Attack,
488,fp_clean,True,0.845125,1340,6,Attack,
489,fp_clean,True,1.250736,2316,6,Attack,
490,fp_clean,True,1.716625,3470,6,Attack,
491,fp_clean,True,1.154549,2075,6,Attack,
492,fp_clean,True,1.01061,1737,6,Attack,
493,fp_clean,True,1.427245,2703,6,Attack,
494,fp_clean,True,1.252163,2340,6,Attack,
495,fp_clean,True,0.927477,1543,6,Attack,
496,fp_clean,True,0.963322,1657,6,Attack,
497,fp_clean,True,0.786719,1237,6,Attack,
498,fp_clean,True,1.038093,1824,6,Attack,
499,fp_clean,True,0.844605,1343,6,Attack,
500,fp_clean,True,1.063626,1933,6,Attack,
