id,source,ok,latency_seconds,prompt_tokens,output_tokens,parsed_label,error
55,attack_clean,True,4.200279,970,151,Attack,
56,attack_clean,True,3.767916,1094,134,Attack,
57,attack_clean,True,3.955196,954,142,Attack,
58,attack_clean,True,4.548828,1135,163,Attack,
59,attack_clean,True,4.119928,942,148,Attack,
60,attack_clean,True,3.868873,919,139,Attack,
61,attack_clean,True,4.111048,916,148,Attack,
62,attack_clean,True,4.168401,1443,146,Attack,
63,attack_clean,True,4.117925,942,148,Attack,
64,attack_clean,True,3.807506,1017,136,Attack,
65,attack_clean,True,4.434504,1044,159,Attack,
66,attack_clean,True,4.614201,1164,165,Non-Attack,
67,attack_clean,True,4.90786,1887,169,Attack,
68,attack_clean,True,4.23751,2322,141,Attack,
69,attack_clean,True,4.616602,1185,165,Attack,
70,attack_clean,True,5.07274,1501,179,Attack,
71,attack_clean,True,4.151039,1159,148,Attack,
72,attack_clean,True,3.174441,1216,111,Attack,
73,attack_clean,True,4.764637,4770,141,Attack,
74,attack_clean,True,4.575854,1451,161,Attack,
75,attack_clean,True,4.248701,931,153,Attack,
76,attack_clean,True,5.850274,1491,208,Attack,
77,attack_clean,True,4.545389,1120,163,Attack,
78,attack_clean,True,4.529482,1039,162,Attack,
79,attack_clean,True,4.008384,930,144,Attack,
80,attack_clean,True,5.172269,1400,184,Attack,
81,attack_clean,True,5.164975,1088,186,Attack,
82,attack_clean,True,4.126421,883,149,Attack,
83,attack_clean,True,3.921185,1061,140,Attack,
84,attack_clean,True,5.634847,2210,193,Attack,
85,attack_clean,True,4.482451,1192,160,Attack,
86,attack_clean,True,4.24863,921,153,Attack,
87,attack_clean,True,5.04392,1165,181,Attack,
88,attack_clean,True,4.997673,1260,179,Attack,
89,attack_clean,True,4.266622,1178,152,Attack,
90,attack_clean,True,4.284568,1478,150,Attack,
91,attack_clean,True,4.47859,1021,161,Attack,
92,attack_clean,True,3.691089,978,132,Attack,
93,attack_clean,True,4.491062,955,162,Attack,
94,attack_clean,True,4.441214,986,160,Attack,
95,attack_clean,True,3.771894,1098,134,Attack,
96,attack_clean,True,4.368881,1167,156,Attack,
97,attack_clean,True,4.180908,1158,149,Attack,
98,attack_clean,True,4.363204,1131,156,Attack,
99,attack_clean,True,4.275703,1084,153,Attack,
100,attack_clean,True,4.430177,898,160,Attack,
101,attack_clean,True,4.3447,1005,156,Attack,
102,attack_clean,True,4.51311,1040,162,Attack,
103,attack_clean,True,4.309459,888,156,Attack,
104,attack_clean,True,4.462801,1065,160,Attack,
105,attack_clean,True,4.356604,1615,151,Attack,
106,attack_clean,True,4.998642,952,181,Attack,
107,attack_clean,True,3.871676,952,139,Attack,
108,attack_clean,True,5.501927,1017,199,Attack,
109,attack_clean,True,4.318883,995,155,Attack,
110,attack_clean,True,4.410215,1048,158,Attack,
111,attack_clean,True,3.762889,1067,134,Attack,
112,attack_clean,True,4.977807,1419,176,Attack,
113,attack_clean,True,5.718318,1320,205,Attack,
114,attack_clean,True,5.185509,1059,187,Attack,
115,attack_clean,True,4.591914,1215,164,Attack,
116,attack_clean,True,5.26409,2387,178,Attack,
117,attack_clean,True,5.296064,1275,190,Attack,
118,attack_clean,True,4.066378,1073,145,Attack,
119,attack_clean,True,3.871056,1077,138,Attack,
120,attack_clean,True,4.048618,1011,145,Attack,
121,attack_clean,True,5.542671,1149,200,Attack,
122,attack_clean,True,4.370991,1001,157,Attack,
123,attack_clean,True,4.484827,3510,140,Attack,
124,attack_clean,True,3.745022,1061,133,Attack,
125,attack_clean,True,4.277184,1125,153,Attack,
126,attack_clean,True,4.139236,1235,147,Attack,
127,attack_clean,True,4.586062,1141,164,Attack,
128,attack_clean,True,3.843201,1036,137,Attack,
129,attack_clean,True,4.260266,998,153,Attack,
130,attack_clean,True,4.109723,915,148,Attack,
131,attack_clean,True,3.609593,966,129,Attack,
132,attack_clean,True,5.163923,854,188,Attack,
133,attack_clean,True,4.541441,909,164,Attack,
134,attack_clean,True,4.541297,1046,163,Attack,
135,attack_clean,True,5.384778,3957,170,Attack,
136,attack_clean,True,4.058267,935,146,Attack,
137,attack_clean,True,3.698962,1006,132,Attack,
138,attack_clean,True,3.984504,1068,142,Attack,
139,attack_clean,True,4.064146,1070,145,Attack,
140,attack_clean,True,4.067711,982,146,Attack,
141,attack_clean,True,4.31466,1164,154,Attack,
142,attack_clean,True,3.93384,1146,140,Attack,
143,attack_clean,True,3.982583,1255,141,Attack,
144,attack_clean,True,5.194688,1449,184,Attack,
145,attack_clean,True,4.950339,863,180,Attack,
146,attack_clean,True,4.57592,989,165,Attack,
147,attack_clean,True,4.594596,1252,164,Attack,
148,attack_clean,True,3.578556,1249,126,Attack,
149,attack_clean,True,4.015907,873,145,Attack,
150,attack_clean,True,5.086497,1019,182,Attack,
151,attack_clean,True,4.433091,1324,157,Attack,
152,attack_clean,True,4.855869,1014,175,Attack,
153,attack_clean,True,4.745639,1162,170,Attack,
154,attack_clean,True,3.921833,1025,140,Attack,
155,attack_clean,True,3.821027,951,137,Attack,
156,attack_clean,True,4.447091,2672,146,Attack,
157,attack_clean,True,4.92658,1244,175,Attack,
158,attack_clean,True,3.765989,1071,134,Attack,
159,attack_clean,True,4.340785,1006,156,Attack,
160,attack_clean,True,4.371832,1164,156,Attack,
161,attack_clean,True,4.480164,2524,148,Attack,
162,attack_clean,True,4.634679,1151,166,Attack,
163,attack_clean,True,5.267569,1045,190,Attack,
165,attack_clean,True,4.301196,1037,154,Attack,
166,attack_clean,True,3.98587,1389,140,Attack,
167,attack_clean,True,4.709446,1136,169,Attack,
168,attack_clean,True,5.386439,2330,183,Attack,
169,attack_clean,True,3.901849,1388,137,Attack,
170,attack_clean,True,4.176455,1000,150,Attack,
171,attack_clean,True,4.406944,1411,155,Attack,
172,attack_clean,True,4.021816,1019,144,Attack,
173,attack_clean,True,4.256251,1608,147,Attack,
174,attack_clean,True,4.020777,1023,144,Attack,
175,attack_clean,True,4.830323,997,174,Attack,
176,attack_clean,True,4.414191,1123,158,Attack,
177,attack_clean,True,4.862352,1029,175,Attack,
178,attack_clean,True,4.930817,1110,177,Attack,
179,attack_clean,True,4.90779,1001,177,Attack,
180,attack_clean,True,3.315208,965,118,Attack,
181,attack_clean,True,4.008794,1096,143,Attack,
182,attack_clean,True,5.641009,2210,193,Attack,
183,attack_clean,True,4.020506,994,144,Attack,
184,attack_clean,True,4.407415,1079,158,Attack,
185,attack_clean,True,5.866911,1421,209,Attack,
186,attack_clean,True,3.770024,985,135,Attack,
187,attack_clean,True,3.551533,1240,125,Attack,
188,attack_clean,True,4.845337,1046,174,Attack,
189,attack_clean,True,4.366282,1147,156,Attack,
190,attack_clean,True,4.254378,1117,152,Attack,
191,attack_clean,True,2.880449,937,102,Attack,
192,attack_clean,True,3.404237,999,121,Attack,
193,attack_clean,True,3.844384,609,141,Attack,
194,attack_clean,True,4.168315,1030,149,Attack,
195,attack_clean,True,4.518583,1066,162,Attack,
196,attack_clean,True,5.392994,1479,191,Attack,
197,attack_clean,True,4.520321,1376,160,Attack,
198,attack_clean,True,4.194866,1077,150,Attack,
199,attack_clean,True,4.034073,1081,144,Attack,
200,attack_clean,True,4.870459,1354,173,Attack,
201,attack_clean,True,5.120502,2042,176,Attack,
202,attack_clean,True,4.6883,1056,168,Attack,
203,attack_clean,True,4.06964,865,147,Attack,
204,attack_clean,True,4.583707,987,165,Non-Attack,
205,attack_clean,True,4.813393,1098,173,Non-Attack,
206,attack_clean,True,3.753915,1013,134,Attack,
207,attack_clean,True,4.426479,1186,158,Attack,
208,attack_clean,True,3.914537,1019,140,Attack,
209,attack_clean,True,4.785716,1050,172,Attack,
210,attack_clean,True,4.430804,1216,158,Attack,
211,attack_clean,True,4.516857,1049,162,Attack,
212,attack_clean,True,4.878478,2082,166,Attack,
213,attack_clean,True,4.705259,1053,169,Attack,
214,attack_clean,True,4.22994,1149,151,Attack,
215,attack_clean,True,3.973244,907,143,Attack,
216,attack_clean,True,3.651351,4006,107,Attack,
217,attack_clean,True,4.354517,1045,156,Attack,
218,attack_clean,True,4.420461,1554,154,Attack,
219,attack_clean,True,4.488077,1216,160,Attack,
220,attack_clean,True,3.669253,993,131,Attack,
221,attack_clean,True,4.57089,947,165,Attack,
222,attack_clean,True,4.620942,1333,164,Attack,
223,attack_clean,True,3.829109,881,138,Attack,
224,attack_clean,True,3.663224,1125,130,Attack,
225,attack_clean,True,4.181645,994,150,Attack,
226,attack_clean,True,3.908258,870,141,Attack,
227,attack_clean,True,3.467574,907,124,Attack,
228,attack_clean,True,4.196394,940,151,Attack,
229,attack_clean,True,4.740737,1144,170,Attack,
230,attack_clean,True,4.392097,3322,139,Attack,
231,attack_clean,True,4.25359,1138,152,Attack,
232,attack_clean,True,3.843101,921,138,Attack,
233,attack_clean,True,4.707195,947,170,Attack,
234,attack_clean,True,4.853111,1172,174,Attack,
235,attack_clean,True,4.480207,3464,140,Attack,
236,attack_clean,True,5.089904,875,185,Attack,
237,attack_clean,True,4.159046,1024,149,Attack,
238,attack_clean,True,4.240501,897,153,Attack,
239,attack_clean,True,4.029668,929,145,Attack,
240,attack_clean,True,5.088288,1435,180,Attack,
241,attack_clean,True,3.573546,1741,121,Attack,
242,attack_clean,True,4.737302,1142,170,Attack,
243,attack_clean,True,4.39484,1206,155,Attack,
244,attack_clean,True,4.246867,1715,146,Attack,
245,attack_clean,True,3.566512,1001,127,Attack,
246,attack_clean,True,3.340917,1093,118,Attack,
247,attack_clean,True,4.455942,1302,158,Attack,
248,attack_clean,True,4.384893,1074,157,Attack,
249,attack_clean,True,4.474113,1108,160,Attack,
250,attack_clean,True,5.137085,938,186,Attack,
251,fp_clean,True,3.986152,834,144,Attack,
252,fp_clean,True,5.077501,2711,168,Attack,
253,fp_clean,True,3.383958,1915,113,Attack,
254,fp_clean,True,6.260263,2307,215,Attack,
255,fp_clean,True,6.190356,2399,212,Attack,
256,fp_clean,True,3.970296,1293,140,Attack,
257,fp_clean,True,4.410792,2048,150,Attack,
258,fp_clean,True,4.092766,988,147,Attack,
259,fp_clean,True,4.412222,1367,156,Attack,
260,fp_clean,True,3.796613,1275,134,Attack,
261,fp_clean,True,4.817915,1985,165,Non-Attack,
262,fp_clean,True,4.428966,2748,144,Attack,
264,fp_clean,True,3.698459,1925,124,Attack,
265,fp_clean,True,3.601006,1732,122,Attack,
266,fp_clean,True,4.71288,2777,154,Non-Attack,
267,fp_clean,True,4.799272,1754,166,Attack,
268,fp_clean,True,5.201813,1630,182,Non-Attack,
269,fp_clean,True,3.977265,1224,141,Attack,
270,fp_clean,True,4.026365,2488,132,Attack,
271,fp_clean,True,4.559347,1164,163,Attack,
272,fp_clean,True,4.80078,1486,169,Attack,
273,fp_clean,True,4.184696,1945,142,Attack,
274,fp_clean,True,3.880468,1141,138,Attack,
275,fp_clean,True,4.564835,2349,153,Attack,
276,fp_clean,True,3.647441,2068,121,Attack,
277,fp_clean,True,3.818275,2167,127,Attack,
278,fp_clean,True,5.598849,3517,180,Attack,
279,fp_clean,True,4.216926,2376,140,Attack,
280,fp_clean,True,4.456989,1686,154,Attack,
281,fp_clean,True,5.267253,1761,183,Attack,
282,fp_clean,True,5.008084,2222,170,Attack,
283,fp_clean,True,4.933126,1837,170,Attack,
284,fp_clean,True,4.5981,1956,157,Attack,
285,fp_clean,True,5.593905,1587,197,Attack,
286,fp_clean,True,4.329057,1425,152,Attack,
287,fp_clean,True,4.058836,1410,142,Attack,
288,fp_clean,True,3.895635,2831,124,Attack,
289,fp_clean,True,4.243835,1605,147,Attack,
290,fp_clean,True,4.797186,2400,161,Attack,
291,fp_clean,True,4.339967,1735,149,Attack,
292,fp_clean,True,4.77999,3593,150,Attack,
293,fp_clean,True,4.492514,2064,152,Attack,
294,fp_clean,True,6.050817,3025,201,Attack,
295,fp_clean,True,4.250966,1361,150,Attack,
296,fp_clean,True,4.653277,3703,145,Attack,
297,fp_clean,True,9.807467,2800,339,Attack,
298,fp_clean,True,3.904839,2308,129,Attack,
299,fp_clean,True,5.613272,2927,186,Non-Attack,
300,fp_clean,True,5.612487,2257,192,Non-Attack,
301,fp_clean,True,4.851581,1435,171,Attack,
302,fp_clean,True,4.7923,2271,162,Attack,
303,fp_clean,True,4.179987,1509,146,Attack,
304,fp_clean,True,4.167275,2204,139,Attack,
305,fp_clean,True,4.705299,1254,168,Non-Attack,
306,fp_clean,True,4.798617,2209,162,Attack,
307,fp_clean,True,3.602349,1907,121,Attack,
308,fp_clean,True,4.598478,2056,156,Attack,
309,fp_clean,True,3.969661,1184,141,Attack,
310,fp_clean,True,4.948214,3664,156,Attack,
311,fp_clean,True,4.855763,2656,161,Attack,
312,fp_clean,True,5.242764,1089,189,Attack,
313,fp_clean,True,4.831852,2323,163,Attack,
314,fp_clean,True,3.905386,1655,134,Attack,
315,fp_clean,True,4.895,3183,158,Attack,
316,fp_clean,True,5.39071,2933,178,Attack,
317,fp_clean,True,5.260217,2105,180,Attack,
318,fp_clean,True,6.335385,2800,213,Attack,
319,fp_clean,True,4.291616,1582,149,Attack,
320,fp_clean,True,4.715295,840,171,Non-Attack,
321,fp_clean,True,5.674723,1654,199,Attack,
322,fp_clean,True,3.836731,2003,129,Attack,
323,fp_clean,True,4.224055,2273,141,Attack,
324,fp_clean,True,4.059274,1040,145,Attack,
325,fp_clean,True,4.943974,1088,178,Attack,
326,fp_clean,True,3.747596,2947,118,Non-Attack,
327,fp_clean,True,4.037558,1390,142,Attack,
328,fp_clean,True,4.517458,1989,154,Attack,
329,fp_clean,True,4.797464,1640,167,Attack,
330,fp_clean,True,6.406114,2264,221,Attack,
332,fp_clean,True,5.225346,2915,172,Attack,
333,fp_clean,True,3.974354,2032,134,Attack,
334,fp_clean,True,4.279981,1881,146,Attack,
335,fp_clean,True,3.505162,2610,112,Attack,
336,fp_clean,True,4.000315,2000,135,Attack,
337,fp_clean,True,5.149757,2591,172,Attack,
338,fp_clean,True,4.83621,3145,156,Attack,
339,fp_clean,True,5.467783,3164,179,Non-Attack,
340,fp_clean,True,3.583926,977,128,Attack,
341,fp_clean,True,4.778737,797,174,Non-Attack,
342,fp_clean,True,5.058387,2330,171,Attack,
343,fp_clean,True,4.974241,2335,168,Attack,
344,fp_clean,True,3.924607,1842,133,Attack,
345,fp_clean,True,4.808759,1493,169,Attack,
346,fp_clean,True,4.81396,1262,172,Attack,
347,fp_clean,True,5.638104,1846,196,Attack,
348,fp_clean,True,4.077577,1949,138,Attack,
349,fp_clean,True,4.576394,1828,157,Attack,
350,fp_clean,True,5.147036,2220,175,Attack,
351,fp_clean,True,4.872425,1981,167,Attack,
352,fp_clean,True,4.243853,1262,151,Attack,
353,fp_clean,True,3.789853,1237,134,Attack,
354,fp_clean,True,4.806752,1752,166,Attack,
355,fp_clean,True,5.612693,2213,192,Attack,
356,fp_clean,True,4.270051,2001,145,Attack,
357,fp_clean,True,4.172285,1150,149,Attack,
358,fp_clean,True,4.985908,1484,176,Attack,
359,fp_clean,True,5.323744,2979,175,Attack,
360,fp_clean,True,4.510133,1205,161,Attack,
361,fp_clean,True,4.407479,1931,150,Attack,
362,fp_clean,True,4.490891,1375,159,Attack,
363,fp_clean,True,4.621061,926,167,Attack,
364,fp_clean,True,3.442042,944,123,Attack,
365,fp_clean,True,5.737486,3361,187,Attack,
366,fp_clean,True,5.264998,2165,180,Attack,
367,fp_clean,True,4.718282,2151,160,Attack,
368,fp_clean,True,3.674594,1282,129,Attack,
369,fp_clean,True,4.301425,2015,146,Attack,
370,fp_clean,True,5.299644,2499,178,Attack,
371,fp_clean,True,4.383797,1434,154,Attack,
372,fp_clean,True,4.677691,2215,157,Attack,
373,fp_clean,True,3.957577,671,144,Non-Attack,
374,fp_clean,True,6.469702,2364,222,Attack,
375,fp_clean,True,5.357044,1132,193,Attack,
376,fp_clean,True,4.873709,1994,167,Attack,
377,fp_clean,True,4.035143,2689,130,Attack,
378,fp_clean,True,4.779433,2121,162,Attack,
379,fp_clean,True,4.41707,3012,142,Attack,
380,fp_clean,True,4.955257,1632,173,Non-Attack,
381,fp_clean,True,5.234636,1889,181,Attack,
382,fp_clean,True,4.0525,1953,137,Attack,
383,fp_clean,True,4.543976,1970,155,Attack,
384,fp_clean,True,4.74692,2173,161,Attack,
385,fp_clean,True,5.172335,1391,184,Attack,
386,fp_clean,True,6.157174,1644,217,Attack,
387,fp_clean,True,4.772803,1781,165,Attack,
388,fp_clean,True,3.688046,1559,127,Attack,
389,fp_clean,True,5.310186,2050,182,Attack,
390,fp_clean,True,5.155416,1597,181,Non-Attack,
391,fp_clean,True,5.508892,1722,190,Attack,
392,fp_clean,True,6.274536,1907,219,Attack,
393,fp_clean,True,4.115984,1218,146,Attack,
394,fp_clean,True,3.957507,1366,139,Attack,
395,fp_clean,True,4.085515,2238,136,Attack,
396,fp_clean,True,4.680028,2186,158,Non-Attack,
397,fp_clean,True,4.604521,2001,157,Attack,
398,fp_clean,True,4.464358,2258,150,Attack,
399,fp_clean,True,5.522312,3135,181,Attack,
400,fp_clean,True,3.709122,1631,127,Attack,
401,fp_clean,True,3.81852,939,137,Non-Attack,
402,fp_clean,True,5.61256,1855,195,Attack,
403,fp_clean,True,4.553051,1883,156,Attack,
404,fp_clean,True,5.622663,894,205,Non-Attack,
405,fp_clean,True,3.926878,3309,122,Attack,
406,fp_clean,True,5.4364,875,198,Non-Attack,
407,fp_clean,True,5.110462,3170,166,Attack,
408,fp_clean,True,5.154293,3876,162,Attack,
409,fp_clean,True,5.046824,2622,168,Attack,
410,fp_clean,True,4.553665,1884,156,Attack,
411,fp_clean,True,3.25483,1549,111,Attack,
412,fp_clean,True,3.796635,1889,128,Attack,
413,fp_clean,True,4.972605,1929,171,Attack,
414,fp_clean,True,4.432034,1937,151,Attack,
415,fp_clean,True,5.011019,2078,171,Non-Attack,
416,fp_clean,True,3.395382,1934,113,Attack,
417,fp_clean,True,4.315746,2313,144,Attack,
418,fp_clean,True,5.628378,894,205,Non-Attack,
419,fp_clean,True,4.466528,3246,142,Attack,
420,fp_clean,True,5.501739,2218,188,Attack,
421,fp_clean,True,5.233913,1644,183,Attack,
422,fp_clean,True,5.442707,2726,181,Attack,
423,fp_clean,True,4.243535,2575,139,Attack,
424,fp_clean,True,4.05203,1775,138,Attack,
425,fp_clean,True,3.420694,1261,120,Attack,
426,fp_clean,True,3.510314,2035,117,Attack,
427,fp_clean,True,4.267769,1297,151,Attack,
428,fp_clean,True,4.798466,1664,167,Attack,
429,fp_clean,True,4.135424,1679,142,Attack,
430,fp_clean,True,3.706744,2133,123,Attack,
431,fp_clean,True,4.106632,1805,140,Attack,
432,fp_clean,True,4.663053,3400,148,Attack,
433,fp_clean,True,5.841942,2296,200,Attack,
434,fp_clean,True,3.886184,1024,139,Attack,
435,fp_clean,True,5.336189,2773,177,Attack,
436,fp_clean,True,4.8669,3067,158,Attack,
437,fp_clean,True,4.357131,2402,145,Attack,
438,fp_clean,True,4.400506,1170,157,Attack,
439,fp_clean,True,4.294246,1935,146,Attack,
440,fp_clean,True,5.049178,795,184,Non-Attack,
441,fp_clean,True,6.85003,2724,232,Attack,
442,fp_clean,True,4.235915,998,152,Attack,
443,fp_clean,True,6.071264,1948,211,Attack,
444,fp_clean,True,5.70964,769,209,Attack,
445,fp_clean,True,4.115241,1262,146,Attack,
446,fp_clean,True,4.280583,1883,146,Attack,
447,fp_clean,True,4.861362,1968,166,Attack,
448,fp_clean,True,5.560506,2463,188,Attack,
449,fp_clean,True,3.900363,1860,132,Attack,
450,fp_clean,True,6.567091,1850,230,Attack,
451,fp_clean,True,3.302089,1608,112,Attack,
452,fp_clean,True,4.198859,1633,145,Attack,
453,fp_clean,True,5.236025,912,190,Attack,
454,fp_clean,True,4.726144,3053,153,Attack,
455,fp_clean,True,4.674117,1952,160,Attack,
456,fp_clean,True,5.502618,831,201,Non-Attack,
457,fp_clean,True,9.195866,2766,317,Attack,
458,fp_clean,True,4.001086,2631,130,Attack,
459,fp_clean,True,4.042188,2750,130,Attack,
460,fp_clean,True,5.043252,2410,170,Attack,
461,fp_clean,True,3.914745,2956,124,Attack,
462,fp_clean,True,4.119551,982,148,Attack,
463,fp_clean,True,6.834309,2602,233,Attack,
464,fp_clean,True,4.297862,2484,142,Attack,
465,fp_clean,True,4.521418,1604,157,Attack,
466,fp_clean,True,4.575704,2002,156,Attack,
467,fp_clean,True,3.972625,1227,141,Attack,
468,fp_clean,True,4.392309,2667,144,Attack,
469,fp_clean,True,4.657632,1852,160,Attack,
470,fp_clean,True,5.607772,2357,191,Attack,
471,fp_clean,True,4.76991,1484,168,Attack,
472,fp_clean,True,4.163627,1683,143,Attack,
473,fp_clean,True,4.380208,946,158,Attack,
474,fp_clean,True,4.577255,2076,155,Attack,
475,fp_clean,True,4.609374,3146,148,Attack,
476,fp_clean,True,4.857044,1912,167,Attack,
477,fp_clean,True,4.168626,1270,148,Attack,
478,fp_clean,True,3.958514,1476,138,Attack,
479,fp_clean,True,4.728869,3057,153,Attack,
480,fp_clean,True,9.837178,2895,339,Attack,
481,fp_clean,True,4.262196,1772,146,Attack,
482,fp_clean,True,5.124996,1993,175,Attack,
483,fp_clean,True,5.105427,2512,171,Attack,
484,fp_clean,True,4.588522,1582,160,Attack,
485,fp_clean,True,3.870024,1213,137,Attack,
486,fp_clean,True,4.354859,2073,147,Non-Attack,
487,fp_clean,True,4.761485,2202,161,Attack,
488,fp_clean,True,4.607486,1404,163,Attack,
489,fp_clean,True,3.890173,2380,128,Attack,
490,fp_clean,True,7.096796,3534,234,Attack,
491,fp_clean,True,4.169822,2139,140,Attack,
492,fp_clean,True,3.7031,1801,125,Attack,
493,fp_clean,True,5.258165,2767,174,Attack,
494,fp_clean,True,4.390344,2404,146,Attack,
495,fp_clean,True,4.489891,1607,156,Attack,
496,fp_clean,True,4.736254,1721,164,Attack,
497,fp_clean,True,4.456191,1301,158,Attack,
498,fp_clean,True,4.964405,1888,171,Attack,
499,fp_clean,True,4.556867,1407,153,Attack,
500,fp_clean,True,5.389968,1997,186,Attack,
