id,source,ok,latency_seconds,prompt_tokens,output_tokens,parsed_label,error
43,attack_clean,True,7.136618,996,197,Attack,
44,attack_clean,True,6.388505,1034,177,Attack,
45,attack_clean,True,5.92271,946,158,Attack,
46,attack_clean,True,5.939924,1036,163,Non-Attack,
47,attack_clean,True,6.63773,971,179,Attack,
48,attack_clean,True,5.439489,912,149,Attack,
49,attack_clean,True,6.531387,1076,177,Attack,
50,attack_clean,True,7.293661,1123,201,Attack,
51,attack_clean,True,6.121046,1489,164,Non-Attack,
52,attack_clean,True,5.590663,1071,151,Non-Attack,
53,attack_clean,True,6.253491,921,176,Attack,
54,attack_clean,True,7.743342,1060,209,Attack,
55,attack_clean,True,6.735702,970,186,Attack,
56,attack_clean,True,8.441256,1094,229,Attack,
57,attack_clean,True,7.134077,954,195,Non-Attack,
58,attack_clean,True,7.459939,1135,206,Attack,
59,attack_clean,True,7.97463,942,218,Attack,
60,attack_clean,True,5.759712,919,161,Attack,
61,attack_clean,True,5.981834,916,165,Attack,
62,attack_clean,True,6.247678,1443,172,Attack,
63,attack_clean,True,8.681324,942,241,Attack,
64,attack_clean,True,6.666299,1017,187,Attack,
65,attack_clean,True,6.966359,1044,191,Attack,
66,attack_clean,True,6.842457,1164,189,Non-Attack,
67,attack_clean,True,8.129846,1887,221,Non-Attack,
68,attack_clean,True,6.265663,2322,166,Attack,
69,attack_clean,True,5.720957,1185,154,Attack,
70,attack_clean,True,7.925697,1501,217,Attack,
71,attack_clean,True,6.501002,1159,175,Non-Attack,
72,attack_clean,True,6.756835,1216,185,Attack,
73,attack_clean,True,7.382075,4770,194,Attack,
74,attack_clean,True,7.839696,1451,212,Attack,
75,attack_clean,True,7.090082,931,193,Attack,
76,attack_clean,True,7.277323,1491,196,Attack,
77,attack_clean,True,7.827325,1120,216,Attack,
78,attack_clean,True,7.088898,1039,192,Non-Attack,
79,attack_clean,True,7.271564,930,199,Attack,
80,attack_clean,True,6.546134,1400,183,Attack,
81,attack_clean,True,7.677412,1088,211,Attack,
82,attack_clean,True,5.830147,883,153,Attack,
83,attack_clean,True,6.565562,1061,180,Attack,
84,attack_clean,True,7.505502,2210,207,Attack,
85,attack_clean,True,7.135489,1192,194,Attack,
86,attack_clean,True,6.25462,921,172,Attack,
87,attack_clean,True,8.35811,1165,231,Attack,
88,attack_clean,True,9.080539,1260,255,Attack,
89,attack_clean,True,6.167011,1178,165,Non-Attack,
90,attack_clean,True,7.335724,1478,201,Attack,
91,attack_clean,True,7.366093,1021,199,Attack,
92,attack_clean,True,6.985214,978,193,Attack,
93,attack_clean,True,8.083038,955,218,Attack,
94,attack_clean,True,6.449598,986,176,Attack,
95,attack_clean,True,6.022174,1098,162,Non-Attack,
96,attack_clean,True,6.188736,1167,171,Non-Attack,
97,attack_clean,True,6.966495,1158,192,Attack,
98,attack_clean,True,6.877466,1131,187,Attack,
99,attack_clean,True,5.974098,1084,167,Attack,
100,attack_clean,True,8.26256,898,223,Attack,
101,attack_clean,True,9.177497,1005,256,Attack,
102,attack_clean,True,6.687261,1040,181,Attack,
103,attack_clean,True,7.007551,888,190,Attack,
104,attack_clean,True,7.329669,1065,199,Attack,
105,attack_clean,True,6.810798,1615,187,Attack,
106,attack_clean,True,6.997977,952,193,Attack,
107,attack_clean,True,5.187083,952,144,Attack,
108,attack_clean,True,6.219316,1017,174,Attack,
109,attack_clean,True,7.029322,995,193,Attack,
110,attack_clean,True,7.367067,1048,202,Attack,
111,attack_clean,True,6.173304,1067,167,Non-Attack,
112,attack_clean,True,6.944752,1419,192,Attack,
113,attack_clean,True,9.030642,1320,244,Attack,
114,attack_clean,True,7.523405,1059,205,Attack,
115,attack_clean,True,6.862252,1215,188,Attack,
116,attack_clean,True,7.911993,2387,213,Attack,
117,attack_clean,True,9.10903,1275,252,Attack,
118,attack_clean,True,7.048261,1073,191,Non-Attack,
119,attack_clean,True,7.639208,1077,209,Attack,
120,attack_clean,True,6.192962,1011,168,Attack,
121,attack_clean,True,7.550742,1149,196,Attack,
122,attack_clean,True,6.948602,1001,192,Attack,
123,attack_clean,True,7.613542,3510,203,Attack,
124,attack_clean,True,5.579169,1061,156,Attack,
125,attack_clean,True,6.910377,1125,186,Attack,
126,attack_clean,True,6.854755,1235,187,Attack,
127,attack_clean,True,8.412547,1141,233,Attack,
128,attack_clean,True,6.810402,1036,184,Attack,
129,attack_clean,True,6.716094,998,183,Attack,
130,attack_clean,True,6.365644,915,177,Attack,
131,attack_clean,True,6.967708,966,191,Attack,
132,attack_clean,True,6.556064,854,178,Attack,
133,attack_clean,True,7.196156,909,195,Attack,
134,attack_clean,True,6.456739,1046,173,Non-Attack,
135,attack_clean,True,7.391763,3957,201,Attack,
136,attack_clean,True,6.136414,935,168,Attack,
137,attack_clean,True,5.898395,1006,165,Attack,
138,attack_clean,True,6.413703,1068,173,Attack,
139,attack_clean,True,6.433026,1070,176,Attack,
140,attack_clean,True,7.418834,982,202,Attack,
141,attack_clean,True,7.314108,1164,197,Attack,
142,attack_clean,True,6.369935,1146,173,Attack,
143,attack_clean,True,6.632561,1255,171,Non-Attack,
144,attack_clean,True,8.7633,1449,242,Attack,
145,attack_clean,True,6.437017,863,177,Attack,
146,attack_clean,True,6.305674,989,171,Attack,
147,attack_clean,True,6.827391,1252,187,Attack,
148,attack_clean,True,6.997403,1249,189,Attack,
149,attack_clean,True,8.628072,873,236,Attack,
150,attack_clean,True,6.899121,1019,190,Attack,
151,attack_clean,True,6.520986,1324,177,Attack,
152,attack_clean,True,6.940775,1014,193,Non-Attack,
153,attack_clean,True,7.875021,1162,220,Attack,
154,attack_clean,True,5.668376,1025,157,Attack,
155,attack_clean,True,7.751894,951,213,Attack,
156,attack_clean,True,8.335949,2672,222,Attack,
157,attack_clean,True,6.701055,1244,183,Attack,
158,attack_clean,True,6.444924,1071,180,Attack,
159,attack_clean,True,6.549385,1006,180,Attack,
160,attack_clean,True,6.372926,1164,176,Attack,
161,attack_clean,True,6.620014,2524,181,Attack,
162,attack_clean,True,8.033606,1151,219,Attack,
163,attack_clean,True,7.981656,1045,219,Attack,
165,attack_clean,True,6.184071,1037,167,Attack,
166,attack_clean,True,6.154124,1389,172,Attack,
167,attack_clean,True,6.19299,1136,168,Non-Attack,
168,attack_clean,True,6.067689,2330,168,Attack,
169,attack_clean,True,7.579845,1388,207,Attack,
170,attack_clean,True,7.173712,1000,196,Attack,
171,attack_clean,True,6.503692,1411,177,Attack,
172,attack_clean,True,6.615139,1019,183,Attack,
173,attack_clean,True,7.499672,1608,204,Attack,
174,attack_clean,True,6.341169,1023,174,Attack,
175,attack_clean,True,6.331263,997,173,Attack,
176,attack_clean,True,6.37716,1123,177,Attack,
177,attack_clean,True,7.084925,1029,195,Non-Attack,
178,attack_clean,True,6.007138,1110,166,Attack,
179,attack_clean,True,7.750247,1001,210,Attack,
180,attack_clean,True,6.3327,965,175,Attack,
181,attack_clean,True,6.917141,1096,186,Attack,
182,attack_clean,True,8.653989,2210,241,Attack,
183,attack_clean,True,6.371077,994,172,Attack,
184,attack_clean,True,6.38005,1079,173,Attack,
185,attack_clean,True,8.061329,1421,222,Attack,
186,attack_clean,True,7.212185,985,196,Attack,
187,attack_clean,True,6.207316,1240,166,Attack,
188,attack_clean,True,6.274918,1046,169,Non-Attack,
189,attack_clean,True,7.113482,1147,192,Attack,
190,attack_clean,True,7.912402,1117,217,Attack,
191,attack_clean,True,9.717342,937,267,Attack,
192,attack_clean,True,6.613053,999,183,Attack,
193,attack_clean,True,7.353437,609,203,Attack,
194,attack_clean,True,5.830163,1030,152,Attack,
195,attack_clean,True,6.903305,1066,188,Non-Attack,
196,attack_clean,True,9.257379,1479,260,Attack,
197,attack_clean,True,7.565986,1376,207,Attack,
198,attack_clean,True,6.95603,1077,190,Attack,
199,attack_clean,True,7.692822,1081,211,Attack,
200,attack_clean,True,7.666706,1354,209,Attack,
201,attack_clean,True,7.399526,2042,200,Attack,
202,attack_clean,True,7.105419,1056,196,Attack,
203,attack_clean,True,6.681305,865,186,Attack,
204,attack_clean,True,6.270509,987,170,Non-Attack,
205,attack_clean,True,6.845599,1098,189,Non-Attack,
206,attack_clean,True,7.3973,1013,207,Attack,
207,attack_clean,True,6.836722,1186,188,Attack,
208,attack_clean,True,5.936707,1019,161,Attack,
209,attack_clean,True,8.020419,1050,220,Attack,
210,attack_clean,True,6.446321,1216,173,Attack,
211,attack_clean,True,6.958803,1049,196,Attack,
212,attack_clean,True,8.318502,2082,231,Attack,
213,attack_clean,True,5.996189,1053,165,Attack,
214,attack_clean,True,7.047838,1149,185,Attack,
215,attack_clean,True,5.837981,907,161,Attack,
216,attack_clean,True,8.231886,4006,222,Attack,
217,attack_clean,True,6.922815,1045,191,Attack,
218,attack_clean,True,7.054116,1554,184,Attack,
219,attack_clean,True,6.710275,1216,183,Attack,
220,attack_clean,True,6.371337,993,176,Attack,
221,attack_clean,True,6.355324,947,175,Attack,
222,attack_clean,True,6.993553,1333,190,Attack,
223,attack_clean,True,7.763737,881,213,Attack,
224,attack_clean,True,6.004884,1125,164,Attack,
225,attack_clean,True,7.275159,994,199,Non-Attack,
226,attack_clean,True,6.086623,870,164,Attack,
227,attack_clean,True,6.457431,907,175,Attack,
228,attack_clean,True,8.08858,940,223,Attack,
229,attack_clean,True,7.34993,1144,200,Attack,
230,attack_clean,True,8.586851,3322,233,Attack,
231,attack_clean,True,8.397694,1138,228,Attack,
232,attack_clean,True,6.167357,921,168,Attack,
233,attack_clean,True,6.632576,947,186,Attack,
234,attack_clean,True,9.623272,1172,266,Attack,
235,attack_clean,True,7.092934,3464,190,Attack,
236,attack_clean,True,7.502446,875,205,Non-Attack,
237,attack_clean,True,6.954185,1024,188,Attack,
238,attack_clean,True,6.572793,897,181,Attack,
239,attack_clean,True,5.839673,929,163,Attack,
240,attack_clean,True,7.961909,1435,218,Attack,
241,attack_clean,True,7.898212,1741,221,Attack,
242,attack_clean,True,6.951067,1142,188,Attack,
243,attack_clean,True,7.241032,1206,199,Attack,
244,attack_clean,True,7.962305,1715,219,Attack,
245,attack_clean,True,7.302492,1001,204,Attack,
246,attack_clean,True,6.733675,1093,178,Attack,
247,attack_clean,True,7.205169,1302,200,Attack,
248,attack_clean,True,6.732209,1074,186,Attack,
249,attack_clean,True,6.452967,1108,181,Attack,
250,attack_clean,True,7.766287,938,210,Attack,
251,fp_clean,True,6.990372,834,190,Attack,
252,fp_clean,True,7.058166,2711,190,Attack,
253,fp_clean,True,7.274055,1915,198,Attack,
254,fp_clean,True,7.90808,2307,214,Attack,
255,fp_clean,True,9.321419,2399,255,Attack,
256,fp_clean,True,6.389011,1293,177,Non-Attack,
257,fp_clean,True,6.931753,2048,186,Attack,
258,fp_clean,True,7.208052,988,197,Attack,
259,fp_clean,True,6.113787,1367,168,Attack,
260,fp_clean,True,7.65688,1275,208,Attack,
261,fp_clean,True,7.472238,1985,199,Attack,
262,fp_clean,True,6.756321,2748,179,Attack,
264,fp_clean,True,8.602811,1925,228,Attack,
265,fp_clean,True,8.840487,1732,241,Attack,
266,fp_clean,True,6.35376,2777,166,Non-Attack,
267,fp_clean,True,7.516561,1754,204,Attack,
268,fp_clean,True,5.49881,1630,150,Non-Attack,
269,fp_clean,True,6.533509,1224,179,Attack,
270,fp_clean,True,7.645367,2488,207,Attack,
271,fp_clean,True,6.607035,1164,179,Non-Attack,
272,fp_clean,True,6.836606,1486,187,Attack,
273,fp_clean,True,7.285123,1945,202,Attack,
274,fp_clean,True,7.304476,1141,200,Attack,
275,fp_clean,True,6.895007,2349,188,Attack,
276,fp_clean,True,7.553071,2068,204,Attack,
277,fp_clean,True,6.400392,2167,177,Attack,
278,fp_clean,True,8.729349,3517,233,Attack,
279,fp_clean,True,8.016728,2376,219,Attack,
280,fp_clean,True,7.24431,1686,198,Attack,
281,fp_clean,True,7.996169,1761,217,Non-Attack,
282,fp_clean,True,7.395711,2222,200,Attack,
283,fp_clean,True,7.637466,1837,207,Attack,
284,fp_clean,True,8.123362,1956,226,Attack,
285,fp_clean,True,6.877963,1587,187,Attack,
286,fp_clean,True,8.156192,1425,218,Attack,
287,fp_clean,True,6.978941,1410,191,Attack,
288,fp_clean,True,9.06681,2831,249,Attack,
289,fp_clean,True,8.734363,1605,240,Attack,
290,fp_clean,True,8.111919,2400,221,Attack,
291,fp_clean,True,5.846851,1735,159,Attack,
292,fp_clean,True,8.010004,3593,216,Attack,
293,fp_clean,True,7.52901,2064,201,Attack,
294,fp_clean,True,6.904311,3025,177,Attack,
295,fp_clean,True,7.048368,1361,195,Attack,
296,fp_clean,True,7.353597,3703,195,Attack,
297,fp_clean,True,7.804065,2800,212,Attack,
298,fp_clean,True,6.350453,2308,169,Attack,
299,fp_clean,True,7.491234,2927,202,Non-Attack,
300,fp_clean,True,8.148122,2257,226,Non-Attack,
301,fp_clean,True,7.663373,1435,209,Attack,
302,fp_clean,True,8.613801,2271,238,Attack,
303,fp_clean,True,7.834687,1509,200,Attack,
304,fp_clean,True,7.314371,2204,203,Attack,
305,fp_clean,True,8.005423,1254,216,Non-Attack,
306,fp_clean,True,7.267167,2209,197,Non-Attack,
307,fp_clean,True,6.79396,1907,184,Attack,
308,fp_clean,True,8.82583,2056,238,Attack,
309,fp_clean,True,6.569693,1184,179,Attack,
310,fp_clean,True,7.829937,3664,209,Attack,
311,fp_clean,True,6.714575,2656,181,Attack,
312,fp_clean,True,6.963515,1089,188,Attack,
313,fp_clean,True,7.312833,2323,204,Attack,
314,fp_clean,True,6.378768,1655,171,Attack,
315,fp_clean,True,7.641118,3183,208,Attack,
316,fp_clean,True,7.000251,2933,189,Attack,
317,fp_clean,True,8.432126,2105,228,Attack,
318,fp_clean,True,8.014089,2800,215,Attack,
319,fp_clean,True,6.881481,1582,185,Attack,
320,fp_clean,True,9.83484,840,269,Non-Attack,
321,fp_clean,True,8.289288,1654,222,Attack,
322,fp_clean,True,7.95699,2003,214,Attack,
323,fp_clean,True,7.43777,2273,203,Attack,
324,fp_clean,True,7.354743,1040,200,Attack,
325,fp_clean,True,6.331098,1088,172,Non-Attack,
326,fp_clean,True,7.752769,2947,210,Non-Attack,
327,fp_clean,True,7.18931,1390,197,Attack,
328,fp_clean,True,7.486237,1989,206,Attack,
329,fp_clean,True,7.005119,1640,187,Attack,
330,fp_clean,True,8.330034,2264,221,Attack,
332,fp_clean,True,6.600323,2915,178,Attack,
333,fp_clean,True,7.347374,2032,202,Attack,
334,fp_clean,True,6.393142,1881,175,Non-Attack,
335,fp_clean,True,8.303176,2610,231,Attack,
336,fp_clean,True,8.296539,2000,220,Attack,
337,fp_clean,True,9.186601,2591,249,Attack,
338,fp_clean,True,6.998026,3145,189,Attack,
339,fp_clean,True,8.391801,3164,226,Non-Attack,
340,fp_clean,True,7.271117,977,197,Non-Attack,
341,fp_clean,True,7.598348,797,207,Non-Attack,
342,fp_clean,True,6.826049,2330,184,Attack,
343,fp_clean,True,7.783307,2335,217,Attack,
344,fp_clean,True,7.493389,1842,208,Attack,
345,fp_clean,True,7.373787,1493,200,Attack,
346,fp_clean,True,7.887888,1262,215,Non-Attack,
347,fp_clean,True,6.060878,1846,163,Attack,
348,fp_clean,True,7.350986,1949,205,Attack,
349,fp_clean,True,6.717949,1828,182,Attack,
350,fp_clean,True,7.284729,2220,202,Attack,
351,fp_clean,True,7.727696,1981,211,Attack,
352,fp_clean,True,7.868745,1262,221,Attack,
353,fp_clean,True,6.509161,1237,178,Attack,
354,fp_clean,True,8.115009,1752,221,Attack,
355,fp_clean,True,7.751676,2213,209,Attack,
356,fp_clean,True,7.677987,2001,207,Attack,
357,fp_clean,True,7.564405,1150,198,Attack,
358,fp_clean,True,7.866211,1484,213,Attack,
359,fp_clean,True,7.153277,2979,193,Attack,
360,fp_clean,True,7.626766,1205,206,Attack,
361,fp_clean,True,7.921557,1931,211,Attack,
362,fp_clean,True,7.729692,1375,212,Attack,
363,fp_clean,True,7.306196,926,205,Attack,
364,fp_clean,True,6.969418,944,194,Attack,
365,fp_clean,True,7.898672,3361,210,Attack,
366,fp_clean,True,7.10675,2165,191,Attack,
367,fp_clean,True,8.869478,2151,247,Attack,
368,fp_clean,True,6.597338,1282,180,Attack,
369,fp_clean,True,7.788184,2015,212,Attack,
370,fp_clean,True,7.622564,2499,205,Attack,
371,fp_clean,True,6.898969,1434,186,Attack,
372,fp_clean,True,8.087948,2215,220,Attack,
373,fp_clean,True,7.190873,671,197,Non-Attack,
374,fp_clean,True,8.719064,2364,235,Attack,
375,fp_clean,True,7.060943,1132,196,Attack,
376,fp_clean,True,7.634678,1994,208,Non-Attack,
377,fp_clean,True,6.592735,2689,181,Attack,
378,fp_clean,True,7.142984,2121,199,Attack,
379,fp_clean,True,8.013309,3012,213,Attack,
380,fp_clean,True,5.779933,1632,160,Non-Attack,
381,fp_clean,True,7.922622,1889,215,Attack,
382,fp_clean,True,6.864127,1953,186,Attack,
383,fp_clean,True,7.011748,1970,190,Attack,
384,fp_clean,True,7.312534,2173,198,Attack,
385,fp_clean,True,7.415681,1391,203,Attack,
386,fp_clean,True,9.254256,1644,253,Attack,
387,fp_clean,True,6.158274,1781,171,Non-Attack,
388,fp_clean,True,7.500533,1559,210,Attack,
389,fp_clean,True,5.897995,2050,160,Attack,
390,fp_clean,True,6.743217,1597,186,Non-Attack,
391,fp_clean,True,6.428253,1722,173,Attack,
392,fp_clean,True,7.713662,1907,213,Attack,
393,fp_clean,True,8.134061,1218,220,Attack,
394,fp_clean,True,6.856887,1366,188,Attack,
395,fp_clean,True,8.977265,2238,239,Attack,
396,fp_clean,True,6.105888,2186,164,Non-Attack,
397,fp_clean,True,7.995272,2001,221,Attack,
398,fp_clean,True,8.149142,2258,222,Attack,
399,fp_clean,True,6.986201,3135,188,Attack,
400,fp_clean,True,6.884344,1631,188,Attack,
401,fp_clean,True,6.184239,939,169,Non-Attack,
402,fp_clean,True,9.255143,1855,251,Attack,
403,fp_clean,True,6.50994,1883,181,Attack,
404,fp_clean,True,7.425627,894,203,Non-Attack,
405,fp_clean,True,7.074291,3309,193,Attack,
406,fp_clean,True,7.286077,875,205,Attack,
407,fp_clean,True,6.540406,3170,174,Attack,
408,fp_clean,True,7.783362,3876,207,Attack,
409,fp_clean,True,7.396141,2622,199,Attack,
410,fp_clean,True,7.756364,1884,209,Attack,
411,fp_clean,True,7.567281,1549,207,Attack,
412,fp_clean,True,8.725806,1889,241,Attack,
413,fp_clean,True,6.763502,1929,186,Attack,
414,fp_clean,True,7.416894,1937,207,Attack,
415,fp_clean,True,6.640333,2078,178,Attack,
416,fp_clean,True,7.191796,1934,195,Attack,
417,fp_clean,True,6.015883,2313,161,Attack,
418,fp_clean,True,9.616069,894,254,Non-Attack,
419,fp_clean,True,7.13645,3246,195,Attack,
420,fp_clean,True,7.240573,2218,198,Attack,
421,fp_clean,True,7.56787,1644,211,Attack,
422,fp_clean,True,7.938371,2726,219,Attack,
423,fp_clean,True,7.897581,2575,212,Attack,
424,fp_clean,True,6.183853,1775,170,Attack,
425,fp_clean,True,6.847514,1261,186,Attack,
426,fp_clean,True,6.905285,2035,188,Attack,
427,fp_clean,True,7.275126,1297,199,Non-Attack,
428,fp_clean,True,8.094963,1664,222,Attack,
429,fp_clean,True,7.191252,1679,194,Attack,
430,fp_clean,True,9.752432,2133,267,Attack,
431,fp_clean,True,7.682737,1805,208,Attack,
432,fp_clean,True,7.517809,3400,201,Attack,
433,fp_clean,True,8.436735,2296,229,Attack,
434,fp_clean,True,6.513943,1024,178,Attack,
435,fp_clean,True,8.978469,2773,246,Attack,
436,fp_clean,True,6.895201,3067,183,Attack,
437,fp_clean,True,6.407134,2402,172,Attack,
438,fp_clean,True,7.003361,1170,193,Attack,
439,fp_clean,True,7.776161,1935,212,Attack,
440,fp_clean,True,6.857034,795,187,Non-Attack,
441,fp_clean,True,6.899788,2724,186,Attack,
442,fp_clean,True,6.411943,998,175,Non-Attack,
443,fp_clean,True,8.032092,1948,215,Attack,
444,fp_clean,True,7.626596,769,210,Non-Attack,
445,fp_clean,True,7.998937,1262,219,Attack,
446,fp_clean,True,7.785132,1883,212,Attack,
447,fp_clean,True,6.927472,1968,190,Attack,
448,fp_clean,True,6.636576,2463,178,Attack,
449,fp_clean,True,6.423336,1860,178,Attack,
450,fp_clean,True,6.961108,1850,194,Attack,
451,fp_clean,True,6.114248,1608,166,Attack,
452,fp_clean,True,7.946275,1633,216,Non-Attack,
453,fp_clean,True,6.963045,912,189,Attack,
454,fp_clean,True,8.611355,3053,231,Attack,
455,fp_clean,True,6.669524,1952,183,Attack,
456,fp_clean,True,7.424542,831,202,Non-Attack,
457,fp_clean,True,8.149868,2766,217,Attack,
458,fp_clean,True,7.5403,2631,208,Attack,
459,fp_clean,True,8.245023,2750,221,Attack,
460,fp_clean,True,6.861686,2410,185,Attack,
461,fp_clean,True,6.768831,2956,179,Attack,
462,fp_clean,True,6.701114,982,182,Non-Attack,
463,fp_clean,True,7.985741,2602,216,Attack,
464,fp_clean,True,7.137592,2484,196,Attack,
465,fp_clean,True,7.110668,1604,190,Attack,
466,fp_clean,True,7.196933,2002,196,Attack,
467,fp_clean,True,7.705612,1227,216,Attack,
468,fp_clean,True,7.664019,2667,207,Attack,
469,fp_clean,True,7.512938,1852,207,Attack,
470,fp_clean,True,8.277904,2357,225,Attack,
471,fp_clean,True,6.879208,1484,186,Attack,
472,fp_clean,True,5.80647,1683,160,Attack,
473,fp_clean,True,7.701491,946,209,Attack,
474,fp_clean,True,8.211469,2076,224,Non-Attack,
475,fp_clean,True,6.970045,3146,190,Non-Attack,
476,fp_clean,True,8.42172,1912,235,Attack,
477,fp_clean,True,7.356925,1270,204,Attack,
478,fp_clean,True,7.351829,1476,196,Attack,
479,fp_clean,True,7.581596,3057,203,Attack,
480,fp_clean,True,7.117431,2895,194,Non-Attack,
481,fp_clean,True,6.723899,1772,182,Attack,
482,fp_clean,True,9.335113,1993,252,Non-Attack,
483,fp_clean,True,6.932756,2512,189,Attack,
484,fp_clean,True,7.408785,1582,201,Attack,
485,fp_clean,True,7.055218,1213,189,Attack,
486,fp_clean,True,5.639039,2073,148,Non-Attack,
487,fp_clean,True,7.299212,2202,197,Attack,
488,fp_clean,True,7.605725,1404,206,Non-Attack,
489,fp_clean,True,8.679682,2380,237,Attack,
490,fp_clean,True,7.331583,3534,194,Attack,
491,fp_clean,True,7.160309,2139,194,Attack,
492,fp_clean,True,7.868625,1801,219,Non-Attack,
493,fp_clean,True,8.07028,2767,215,Attack,
494,fp_clean,True,7.705053,2404,209,Attack,
495,fp_clean,True,6.828473,1607,191,Attack,
496,fp_clean,True,8.394592,1721,229,Attack,
497,fp_clean,True,6.894724,1301,188,Non-Attack,
498,fp_clean,True,8.722222,1888,237,Attack,
499,fp_clean,True,7.200956,1407,196,Attack,
500,fp_clean,True,8.355852,1997,228,Non-Attack,
